Instance : pcb3038.tsp
opt distance : 137694
trial : 10
generation : 100
population : 200
children : 100
trial...1
gene	min	max	ave
38	137745	137762	137754
39	137739	137755	137748
40	137735	137750	137743
41	137731	137746	137738
42	137729	137740	137734
43	137729	137735	137731
44	137729	137731	137729
45	137729	137730	137729
46	137729	137729	137729
trial...8
gene	min	max	ave
1	150692	153867	152249
2	149178	151857	150512
3	147667	150164	149009
4	146658	148812	147691
5	145502	147499	146580
6	144657	146359	145599
7	143573	145305	144695
8	143177	144596	143903
9	142649	143879	143209
10	141978	143090	142575
11	141469	142520	142010
12	140855	142006	141510
13	140561	141558	141081
14	140196	141014	140670
15	139914	140652	140325
16	139527	140333	139998
17	139383	140047	139714
18	139087	139758	139464
19	138890	139539	139240
20	138776	139251	139037
21	138649	139040	138854
22	138526	138865	138696
23	138394	138741	138559
24	138288	138590	138431
25	138180	138465	138324
26	138100	138364	138227
27	138030	138222	138136
28	137956	138141	138056
29	137891	138059	137988
30	137856	137995	137930
31	137826	137940	137880
32	137796	137889	137838
33	137776	137843	137804
34	137759	137803	137780
35	137749	137780	137764
36	137741	137767	137752
37	137733	137757	137743
38	137726	137745	137737
39	137723	137738	137731
40	137721	137732	137726
41	137718	137731	137723
42	137717	137725	137720
43	137717	137722	137719
44	137717	137721	137717
45	137717	137719	137717
46	137717	137718	137717
47	137717	137717	137717
trial...9
gene	min	max	ave
1	149907	153885	152260
2	149146	151702	150498
3	147655	150113	149042
4	146876	148458	147755
5	145853	147286	146594
6	144858	146536	145591
7	143910	145421	144715
8	142862	144669	143952
9	142470	143855	143246
10	142019	143208	142604
11	141452	142651	142039
12	141040	142257	141555
13	140263	141639	141094
14	140038	141031	140676
15	139791	140657	140307
16	139601	140417	139970
17	139354	139994	139657
18	139148	139690	139379
19	138833	139414	139133
20	138644	139183	138916
21	138497	138955	138727
22	138328	138707	138563
23	138262	138580	138418
24	138137	138440	138291
25	138033	138340	138179
26	137982	138209	138082
27	137907	138086	138004
28	137871	138002	137942
29	137837	137940	137894
30	137815	137902	137860
31	137798	137866	137833
32	137784	137837	137811
33	137770	137819	137792
34	137760	137804	137778
35	137749	137785	137766
36	137737	137770	137756
37	137734	137758	137746
38	137729	137752	137738
39	137727	137741	137732
40	137726	137734	137729
41	137724	137730	137727
42	137724	137728	137726
43	137724	137727	137725
44	137724	137726	137724
45	137724	137726	137724
46	137724	137724	137724
trial...10
gene	min	max	ave
1	150287	153610	152209
2	149252	152001	150497
3	147960	150298	149015
4	146733	148686	147750
5	145886	147584	146650
6	144902	146586	145683
7	144117	145565	144821
8	143088	144827	144051
9	142633	143919	143361
10	142159	143249	142746
11	141590	142754	142169
12	141151	142134	141653
13	140579	141732	141188
14	140297	141311	140764
15	139781	140840	140387
16	139639	140432	140045
17	139408	140192	139734
18	139139	139748	139467
19	138885	139541	139228
20	138658	139258	139006
21	138545	139025	138817
22	138400	138886	138649
23	138261	138682	138486
24	138201	138524	138351
25	138101	138364	138236
26	138033	138241	138138
27	137970	138157	138059
28	137918	138061	137993
29	137879	138006	137941
30	137850	137942	137898
31	137820	137903	137863
32	137797	137863	137834
33	137788	137835	137814
34	137778	137812	137797
35	137770	137799	137784
36	137767	137790	137775
37	137759	137779	137768
38	137755	137771	137762
39	137750	137765	137756
40	137749	137764	137752
41	137749	137753	137750
42	137749	137750	137749
43	137749	137749	137749
opt count : 0
opt average : 137731
convergence generation : 45.9
