Instance : u1432.tsp
opt distance : 152970
trial : 10
generation : 100
population : 200
children : 100
trial...1
gene	min	max	ave
26	153027	153053	153031
27	153027	153053	153028
28	153027	153027	153027
trial...7
gene	min	max	ave
1	166007	171240	168701
2	164266	167868	166036
3	162024	165437	163845
4	160275	164020	162086
5	159235	162055	160591
6	157788	160639	159365
7	157099	159166	158348
8	156473	158371	157455
9	155849	157654	156726
10	155320	157329	156113
11	154853	156288	155552
12	154514	155734	155086
13	154184	155226	154691
14	153888	154731	154352
15	153682	154411	154076
16	153546	154193	153851
17	153370	153896	153653
18	153206	153711	153513
19	153112	153624	153397
20	153053	153478	153292
21	153053	153410	153195
22	153035	153324	153113
23	153035	153211	153069
24	153035	153070	153050
25	153035	153060	153044
26	153035	153060	153038
27	153035	153060	153036
28	153035	153035	153035
trial...8
gene	min	max	ave
1	166360	171874	168516
2	163748	168477	165831
3	162019	165686	163653
4	160023	163526	161877
5	158802	161680	160382
6	158086	160243	159161
7	156557	159086	158131
8	156367	158036	157247
9	155789	157285	156536
10	155115	156632	155919
11	154787	155933	155397
12	154457	155400	154943
13	154116	155011	154568
14	153870	154600	154247
15	153668	154260	153978
16	153504	153987	153761
17	153382	153819	153609
18	153339	153710	153487
19	153253	153580	153393
20	153120	153447	153322
21	153102	153395	153265
22	153102	153338	153225
23	153077	153297	153187
24	153077	153235	153149
25	153077	153207	153122
26	153077	153184	153102
27	153077	153125	153097
28	153077	153102	153092
29	153077	153102	153086
30	153077	153102	153081
31	153077	153102	153078
32	153077	153077	153077
trial...9
gene	min	max	ave
1	165759	171308	168525
2	163287	168253	165938
3	161809	165316	163752
4	160107	163335	161920
5	159059	161558	160434
6	157950	160388	159192
7	157089	158896	158134
8	156190	158191	157283
9	155700	157255	156522
10	155313	156613	155878
11	154686	155918	155332
12	154389	155561	154886
13	154111	154895	154510
14	153908	154554	154196
15	153655	154282	153942
16	153382	154036	153735
17	153300	153821	153575
18	153196	153705	153423
19	153071	153500	153275
20	153035	153369	153160
21	153035	153252	153086
22	153035	153144	153054
23	153035	153071	153043
24	153035	153062	153039
25	153035	153053	153036
26	153035	153035	153035
trial...10
gene	min	max	ave
1	166113	171303	168528
2	163896	167793	165834
3	161750	165184	163693
4	160104	163250	161950
5	159020	161821	160483
6	158108	160441	159261
7	156952	159225	158238
8	156164	158321	157362
9	155500	157365	156622
10	155044	156597	156000
11	154700	156178	155469
12	154456	155527	155002
13	153969	155128	154595
14	153904	154632	154246
15	153606	154392	153975
16	153517	154098	153752
17	153382	153827	153586
18	153228	153651	153457
19	153175	153545	153365
20	153152	153436	153296
21	153076	153350	153239
22	153045	153297	153193
23	153013	153252	153153
24	152988	153246	153112
25	152988	153246	153077
26	152988	153163	153052
27	152988	153070	153030
28	152988	153069	153012
29	152988	153069	152995
30	152988	153044	152988
31	152988	152988	152988
opt count : 0
opt average : 153027
convergence generation : 29
