Instance : vm1748.tsp
opt distance : 336556
trial : 10
generation : 100
population : 200
children : 100
trial...1
gene	min	max	ave
29	336679	336694	336682
30	336679	336694	336680
31	336679	336679	336679
trial...7
gene	min	max	ave
1	360239	375557	366663
2	356152	366775	361017
3	352695	361132	356855
4	350151	357098	353356
5	347424	354277	350548
6	345214	350803	348174
7	343463	348148	346238
8	342661	346249	344550
9	341373	344851	343107
10	340608	343070	341921
11	339612	342111	340939
12	338869	341343	340147
13	338402	340215	339451
14	338101	339674	338877
15	337729	339091	338396
16	337301	338529	337978
17	337207	338210	337659
18	337001	337728	337395
19	336887	337508	337190
20	336773	337316	337039
21	336628	337095	336923
22	336608	336993	336818
23	336564	336917	336722
24	336556	336883	336648
25	336556	336773	336601
26	336556	336626	336576
27	336556	336606	336563
28	336556	336582	336557
29	336556	336571	336556
30	336556	336556	336556
trial...8
gene	min	max	ave
1	359320	373467	367043
2	355016	367292	361344
3	352558	361367	357123
4	349717	357646	353664
5	348483	353585	350817
6	345446	351246	348606
7	343894	348788	346618
8	342719	346934	345005
9	341550	345045	343585
10	340476	343642	342299
11	339953	342341	341257
12	338915	341370	340318
13	338454	340706	339577
14	337917	339747	338963
15	337559	339095	338451
16	337281	338687	337996
17	337200	338009	337610
18	337063	337678	337313
19	336903	337402	337103
20	336831	337120	336962
21	336804	336996	336876
22	336769	336868	336824
23	336769	336833	336796
24	336769	336815	336778
25	336769	336798	336771
26	336769	336773	336769
27	336769	336769	336769
trial...9
gene	min	max	ave
1	359868	374052	366591
2	356083	367355	361247
3	352272	361625	357108
4	350084	356677	353698
5	348323	354052	350860
6	345922	351066	348463
7	344253	348608	346558
8	343205	346732	344851
9	342074	345071	343424
10	340891	343852	342188
11	339769	342304	341121
12	339078	341353	340204
13	338515	340581	339484
14	338063	339708	338907
15	337823	339179	338416
16	337516	338773	338023
17	337301	338402	337729
18	337190	337837	337490
19	337071	337642	337310
20	336884	337416	337168
21	336854	337258	337067
22	336827	337194	336988
23	336769	337020	336932
24	336762	337012	336884
25	336753	336969	336843
26	336751	336912	336811
27	336751	336850	336784
28	336751	336816	336765
29	336751	336799	336754
30	336751	336751	336751
trial...10
gene	min	max	ave
1	359208	377192	366610
2	355510	370492	361144
3	350867	361831	357056
4	348681	356797	353619
5	347301	354343	350841
6	345763	350908	348492
7	344093	348412	346465
8	342521	346422	344713
9	341162	344894	343287
10	340576	343652	342104
11	339696	342112	341090
12	339160	341053	340241
13	338724	340448	339544
14	338376	339887	338968
15	337750	339083	338518
16	337329	338574	338148
17	337282	338375	337845
18	337125	337942	337589
19	337040	337693	337379
20	336961	337474	337209
21	336881	337284	337078
22	336777	337191	336983
23	336750	337050	336909
24	336672	336997	336847
25	336666	336913	336784
26	336666	336864	336731
27	336666	336802	336691
28	336666	336797	336669
29	336666	336666	336666
opt count : 1
opt average : 336716
convergence generation : 30.9
