Instance : pr1002.tsp
opt distance : 259045
trial : 10
generation : 100
population : 200
children : 100
trial...1
gene	min	max	ave
13	260813	262103	261415
14	260508	261594	260948
15	260253	261105	260621
16	260012	260659	260362
17	259894	260435	260165
18	259698	260328	259979
19	259273	260113	259783
20	259180	259924	259571
21	259121	259759	259353
22	259072	259482	259196
23	259070	259206	259122
24	259054	259138	259091
25	259050	259108	259075
26	259048	259087	259063
27	259048	259086	259054
28	259048	259068	259049
29	259048	259065	259048
30	259048	259048	259048
trial...6
gene	min	max	ave
1	277613	287693	282341
2	274469	282608	278172
3	271401	277698	274905
4	269953	274711	272315
5	268250	272277	270237
6	266478	270319	268555
7	265415	268553	267112
8	264456	267299	265892
9	263437	265952	264822
10	262756	265110	263977
11	262028	264260	263220
12	261455	263427	262529
13	260969	262920	261916
14	260594	262033	261378
15	260218	261638	260929
16	259865	261157	260545
17	259655	260857	260224
18	259488	260413	259932
19	259348	260183	259681
20	259242	259925	259468
21	259158	259560	259303
22	259119	259370	259205
23	259091	259217	259150
24	259077	259170	259121
25	259067	259139	259104
26	259063	259121	259090
27	259062	259116	259076
28	259062	259086	259067
29	259062	259083	259064
30	259062	259066	259063
31	259062	259065	259062
32	259062	259065	259062
33	259062	259062	259062
trial...7
gene	min	max	ave
1	276227	288156	282245
2	273320	282689	278068
3	271303	277606	274818
4	268126	274574	272206
5	267364	272091	270043
6	266461	270280	268344
7	264963	268387	266911
8	263963	267136	265685
9	263227	265697	264657
10	262488	264896	263716
11	261719	263937	262849
12	261254	263299	262164
13	260801	262438	261538
14	260530	261656	261024
15	260139	261109	260640
16	259931	260741	260325
17	259625	260369	260078
18	259543	260179	259866
19	259352	259971	259694
20	259247	259837	259533
21	259187	259626	259418
22	259172	259509	259338
23	259168	259449	259262
24	259165	259355	259208
25	259165	259301	259182
26	259165	259249	259168
27	259165	259168	259165
28	259165	259165	259165
trial...8
gene	min	max	ave
1	274586	288273	281965
2	273196	282516	277745
3	270776	278079	274427
4	268552	274206	271771
5	267219	271863	269573
6	265884	269716	267825
7	264548	268022	266405
8	263857	266561	265158
9	262748	265762	264114
10	262046	264370	263198
11	261233	263458	262394
12	260931	262613	261683
13	260592	262032	261116
14	260106	261318	260644
15	259762	260784	260260
16	259560	260364	259927
17	259313	260036	259648
18	259201	259724	259435
19	259107	259484	259284
20	259068	259322	259182
21	259052	259193	259117
22	259045	259152	259082
23	259045	259097	259064
24	259045	259083	259054
25	259045	259065	259047
26	259045	259062	259045
27	259045	259045	259045
trial...9
gene	min	max	ave
1	276686	287409	282090
2	273548	282301	277906
3	271369	277640	274657
4	269125	274906	272079
5	267222	272064	269910
6	265635	270019	268268
7	265111	268601	266872
8	263930	266944	265621
9	263064	265672	264591
10	262088	264682	263655
11	261504	264160	262831
12	260670	263132	261988
13	260150	262450	261220
14	259894	261593	260609
15	259641	260805	260157
16	259384	260226	259789
17	259281	259824	259539
18	259166	259635	259355
19	259089	259392	259216
20	259054	259238	259125
21	259049	259133	259075
22	259046	259082	259055
23	259045	259062	259049
24	259045	259053	259047
25	259045	259051	259046
26	259045	259048	259045
27	259045	259048	259045
28	259045	259045	259045
trial...10
gene	min	max	ave
1	276587	288912	282465
2	274682	282788	278237
3	270340	278366	274905
4	269429	274354	272277
5	267822	271874	270099
6	265255	270006	268382
7	264780	268799	266963
8	263939	267083	265728
9	263384	265868	264672
10	262600	265228	263715
11	261851	263830	262926
12	261299	263299	262228
13	260876	262550	261598
14	260514	261956	261098
15	260073	261350	260672
16	259812	260834	260338
17	259705	260518	260056
18	259515	260222	259822
19	259347	259991	259627
20	259289	259689	259458
21	259174	259544	259325
22	259126	259355	259236
23	259121	259265	259179
24	259100	259195	259142
25	259096	259162	259122
26	259093	259134	259111
27	259092	259125	259105
28	259092	259114	259100
29	259092	259112	259094
30	259092	259109	259092
31	259092	259095	259092
32	259092	259092	259092
opt count : 4
opt average : 259102
convergence generation : 29.8
