Instance : usa13509.tsp
opt distance : 19982859
trial : 10
generation : 100
population : 200
children : 100
trial...1
gene	min	max	ave
66	2.00621e+07	2.00745e+07	2.00682e+07
67	2.00584e+07	2.00679e+07	2.00638e+07
68	2.00558e+07	2.00634e+07	2.00597e+07
69	2.00508e+07	2.00596e+07	2.00558e+07
70	2.00486e+07	2.00572e+07	2.00523e+07
71	2.00454e+07	2.00534e+07	2.00489e+07
72	2.00405e+07	2.0049e+07	2.00457e+07
73	2.00387e+07	2.00467e+07	2.00426e+07
74	2.00355e+07	2.00435e+07	2.00397e+07
75	2.00336e+07	2.00407e+07	2.00369e+07
76	2.00303e+07	2.00377e+07	2.00343e+07
77	2.00283e+07	2.00347e+07	2.00317e+07
78	2.00256e+07	2.0032e+07	2.00294e+07
79	2.00244e+07	2.00297e+07	2.00271e+07
80	2.00219e+07	2.00275e+07	2.0025e+07
81	2.00202e+07	2.00255e+07	2.0023e+07
82	2.00182e+07	2.00234e+07	2.00211e+07
83	2.00167e+07	2.00215e+07	2.00193e+07
84	2.00158e+07	2.00197e+07	2.00178e+07
85	2.00146e+07	2.00182e+07	2.00163e+07
86	2.00136e+07	2.00168e+07	2.00151e+07
87	2.00129e+07	2.00153e+07	2.0014e+07
88	2.00118e+07	2.00141e+07	2.0013e+07
89	2.00109e+07	2.00132e+07	2.0012e+07
90	2.00101e+07	2.00124e+07	2.00112e+07
91	2.00096e+07	2.00114e+07	2.00105e+07
92	2.0009e+07	2.00106e+07	2.00098e+07
93	2.00085e+07	2.00098e+07	2.00092e+07
94	2.00078e+07	2.00092e+07	2.00086e+07
95	2.00075e+07	2.00088e+07	2.00081e+07
96	2.00071e+07	2.00082e+07	2.00076e+07
97	2.00067e+07	2.00077e+07	2.00072e+07
98	2.00064e+07	2.00074e+07	2.00068e+07
99	2.00062e+07	2.00069e+07	2.00065e+07
100	2.00059e+07	2.00066e+07	2.00062e+07
trial...2
gene	min	max	ave
1	2.18031e+07	2.22923e+07	2.19843e+07
2	2.16776e+07	2.19996e+07	2.18152e+07
3	2.15793e+07	2.17846e+07	2.16873e+07
4	2.14945e+07	2.16516e+07	2.15826e+07
5	2.13998e+07	2.15672e+07	2.14885e+07
6	2.1336e+07	2.14977e+07	2.14077e+07
7	2.12322e+07	2.13923e+07	2.13343e+07
8	2.11839e+07	2.13142e+07	2.12652e+07
9	2.11335e+07	2.12514e+07	2.12025e+07
10	2.10782e+07	2.12054e+07	2.11453e+07
11	2.10343e+07	2.1146e+07	2.10914e+07
12	2.09849e+07	2.10873e+07	2.10394e+07
13	2.09368e+07	2.10419e+07	2.0993e+07
14	2.08952e+07	2.10015e+07	2.09484e+07
15	2.08475e+07	2.09427e+07	2.09048e+07
16	2.082e+07	2.09016e+07	2.08661e+07
17	2.07878e+07	2.08691e+07	2.08297e+07
18	2.07401e+07	2.08324e+07	2.07945e+07
19	2.07145e+07	2.08022e+07	2.07607e+07
20	2.06907e+07	2.07655e+07	2.07285e+07
21	2.06669e+07	2.07298e+07	2.06997e+07
22	2.06332e+07	2.07035e+07	2.06706e+07
23	2.06133e+07	2.06853e+07	2.06434e+07
24	2.05876e+07	2.06579e+07	2.06176e+07
25	2.05614e+07	2.06169e+07	2.05923e+07
26	2.05415e+07	2.06038e+07	2.05683e+07
27	2.0512e+07	2.05689e+07	2.05438e+07
28	2.0483e+07	2.05437e+07	2.05211e+07
29	2.04636e+07	2.05223e+07	2.04989e+07
30	2.04474e+07	2.05036e+07	2.04772e+07
31	2.04236e+07	2.04779e+07	2.04566e+07
32	2.0409e+07	2.04593e+07	2.04368e+07
33	2.0379e+07	2.04383e+07	2.04171e+07
34	2.03604e+07	2.04249e+07	2.03974e+07
35	2.03484e+07	2.04005e+07	2.03793e+07
36	2.03398e+07	2.03838e+07	2.0361e+07
37	2.03169e+07	2.03675e+07	2.03434e+07
38	2.02996e+07	2.03476e+07	2.03266e+07
39	2.02853e+07	2.03354e+07	2.03103e+07
40	2.02719e+07	2.03162e+07	2.02951e+07
41	2.02592e+07	2.02994e+07	2.02809e+07
42	2.02487e+07	2.02859e+07	2.02664e+07
43	2.02346e+07	2.02685e+07	2.02526e+07
44	2.02199e+07	2.02568e+07	2.02398e+07
45	2.0208e+07	2.0244e+07	2.02271e+07
46	2.01994e+07	2.02294e+07	2.02152e+07
47	2.01894e+07	2.02193e+07	2.02038e+07
48	2.01784e+07	2.02072e+07	2.01931e+07
49	2.01677e+07	2.01948e+07	2.01831e+07
50	2.01588e+07	2.01858e+07	2.01733e+07
51	2.0149e+07	2.01745e+07	2.0164e+07
52	2.01417e+07	2.01666e+07	2.01549e+07
53	2.01345e+07	2.0157e+07	2.01464e+07
54	2.01272e+07	2.015e+07	2.01383e+07
55	2.01194e+07	2.01392e+07	2.0131e+07
56	2.01165e+07	2.01328e+07	2.0124e+07
57	2.01058e+07	2.01252e+07	2.01174e+07
58	2.00989e+07	2.0118e+07	2.0111e+07
59	2.00935e+07	2.01114e+07	2.01049e+07
60	2.00904e+07	2.01089e+07	2.00991e+07
61	2.00853e+07	2.01042e+07	2.00936e+07
62	2.00799e+07	2.0096e+07	2.00883e+07
63	2.00761e+07	2.00888e+07	2.00829e+07
64	2.00722e+07	2.00849e+07	2.00781e+07
65	2.0068e+07	2.00792e+07	2.00735e+07
66	2.0064e+07	2.00743e+07	2.00694e+07
67	2.00585e+07	2.00708e+07	2.00653e+07
68	2.00556e+07	2.00662e+07	2.00612e+07
69	2.00526e+07	2.00624e+07	2.00573e+07
70	2.00502e+07	2.00584e+07	2.00537e+07
71	2.00465e+07	2.00547e+07	2.00503e+07
72	2.00428e+07	2.00509e+07	2.00469e+07
73	2.00406e+07	2.00478e+07	2.00439e+07
74	2.00368e+07	2.00446e+07	2.00411e+07
75	2.00351e+07	2.00416e+07	2.00384e+07
76	2.00332e+07	2.00382e+07	2.00358e+07
77	2.00312e+07	2.00361e+07	2.00334e+07
78	2.00291e+07	2.00342e+07	2.00314e+07
79	2.00271e+07	2.0032e+07	2.00295e+07
80	2.00252e+07	2.00302e+07	2.00277e+07
81	2.00237e+07	2.00286e+07	2.0026e+07
82	2.00227e+07	2.00264e+07	2.00243e+07
83	2.00208e+07	2.00248e+07	2.00229e+07
84	2.00201e+07	2.00232e+07	2.00217e+07
85	2.00185e+07	2.00219e+07	2.00204e+07
86	2.00175e+07	2.00204e+07	2.00192e+07
87	2.00167e+07	2.00197e+07	2.00182e+07
88	2.00158e+07	2.00184e+07	2.00173e+07
89	2.00147e+07	2.00175e+07	2.00163e+07
90	2.00141e+07	2.00166e+07	2.00156e+07
91	2.00137e+07	2.00161e+07	2.00148e+07
92	2.00131e+07	2.0015e+07	2.00141e+07
93	2.00128e+07	2.00142e+07	2.00135e+07
94	2.00125e+07	2.00136e+07	2.0013e+07
95	2.0012e+07	2.0013e+07	2.00126e+07
96	2.00117e+07	2.00126e+07	2.00122e+07
97	2.00115e+07	2.00121e+07	2.00119e+07
98	2.00113e+07	2.00118e+07	2.00116e+07
99	2.00111e+07	2.00116e+07	2.00114e+07
100	2.00109e+07	2.00114e+07	2.00112e+07
trial...3
gene	min	max	ave
1	2.17388e+07	2.22536e+07	2.19849e+07
2	2.16515e+07	2.20136e+07	2.18116e+07
3	2.15646e+07	2.1788e+07	2.16821e+07
4	2.1476e+07	2.16576e+07	2.15732e+07
5	2.13791e+07	2.15521e+07	2.14836e+07
6	2.1331e+07	2.14711e+07	2.14041e+07
7	2.12571e+07	2.14113e+07	2.13302e+07
8	2.11979e+07	2.13238e+07	2.12618e+07
9	2.11301e+07	2.12755e+07	2.11999e+07
10	2.10836e+07	2.11914e+07	2.11418e+07
11	2.10303e+07	2.11368e+07	2.10897e+07
12	2.09843e+07	2.10837e+07	2.10418e+07
13	2.09419e+07	2.10365e+07	2.09961e+07
14	2.08935e+07	2.09911e+07	2.09537e+07
15	2.08623e+07	2.09487e+07	2.09125e+07
16	2.08259e+07	2.09147e+07	2.08732e+07
17	2.07913e+07	2.08805e+07	2.08368e+07
18	2.07572e+07	2.08423e+07	2.08003e+07
19	2.07247e+07	2.08002e+07	2.07667e+07
20	2.06922e+07	2.07731e+07	2.07348e+07
21	2.06613e+07	2.07335e+07	2.07041e+07
22	2.06409e+07	2.07062e+07	2.06759e+07
23	2.06068e+07	2.06816e+07	2.06489e+07
24	2.05912e+07	2.06618e+07	2.06235e+07
25	2.0551e+07	2.06328e+07	2.05985e+07
26	2.05309e+07	2.06132e+07	2.05743e+07
27	2.05151e+07	2.05911e+07	2.05512e+07
28	2.0499e+07	2.05638e+07	2.05283e+07
29	2.0484e+07	2.05287e+07	2.05074e+07
30	2.04597e+07	2.05145e+07	2.04863e+07
31	2.04382e+07	2.04892e+07	2.04663e+07
32	2.04194e+07	2.04744e+07	2.04471e+07
33	2.03986e+07	2.04475e+07	2.04285e+07
34	2.03838e+07	2.04313e+07	2.04116e+07
35	2.03639e+07	2.04213e+07	2.03936e+07
36	2.03516e+07	2.03966e+07	2.03761e+07
37	2.03371e+07	2.03799e+07	2.03593e+07
38	2.03196e+07	2.03625e+07	2.0344e+07
39	2.0308e+07	2.03488e+07	2.03289e+07
40	2.02953e+07	2.03333e+07	2.03145e+07
41	2.02814e+07	2.03239e+07	2.03011e+07
42	2.02708e+07	2.03021e+07	2.02876e+07
43	2.0256e+07	2.02914e+07	2.02748e+07
44	2.02435e+07	2.02756e+07	2.02631e+07
45	2.02307e+07	2.02647e+07	2.02506e+07
46	2.02229e+07	2.02568e+07	2.02397e+07
47	2.02114e+07	2.02436e+07	2.02281e+07
48	2.01987e+07	2.02316e+07	2.02176e+07
49	2.01951e+07	2.02234e+07	2.02075e+07
50	2.01776e+07	2.02106e+07	2.01976e+07
51	2.01687e+07	2.01997e+07	2.01884e+07
52	2.01652e+07	2.01905e+07	2.01791e+07
53	2.01564e+07	2.01841e+07	2.01704e+07
54	2.0151e+07	2.01745e+07	2.01623e+07
55	2.0144e+07	2.01658e+07	2.01545e+07
56	2.01375e+07	2.01566e+07	2.01473e+07
57	2.01311e+07	2.01499e+07	2.01403e+07
58	2.01227e+07	2.01446e+07	2.01334e+07
59	2.01175e+07	2.01351e+07	2.01265e+07
60	2.011e+07	2.0128e+07	2.012e+07
61	2.0106e+07	2.01216e+07	2.01138e+07
62	2.01003e+07	2.01142e+07	2.0108e+07
63	2.00966e+07	2.0109e+07	2.01028e+07
64	2.0089e+07	2.01043e+07	2.00977e+07
65	2.00853e+07	2.00984e+07	2.00929e+07
66	2.00782e+07	2.00941e+07	2.00881e+07
67	2.00766e+07	2.00892e+07	2.00838e+07
68	2.00724e+07	2.00844e+07	2.00798e+07
69	2.00702e+07	2.00805e+07	2.00757e+07
70	2.0066e+07	2.00777e+07	2.00719e+07
71	2.0062e+07	2.00723e+07	2.00681e+07
72	2.00591e+07	2.00699e+07	2.00645e+07
73	2.00565e+07	2.00658e+07	2.0061e+07
74	2.00531e+07	2.0062e+07	2.00577e+07
75	2.00502e+07	2.00596e+07	2.00544e+07
76	2.00475e+07	2.00561e+07	2.00514e+07
77	2.00455e+07	2.00522e+07	2.00487e+07
78	2.00434e+07	2.00493e+07	2.00462e+07
79	2.0041e+07	2.00464e+07	2.00438e+07
80	2.00391e+07	2.0044e+07	2.00415e+07
81	2.00369e+07	2.0041e+07	2.00394e+07
82	2.00354e+07	2.00395e+07	2.00375e+07
83	2.00338e+07	2.00383e+07	2.00357e+07
84	2.0032e+07	2.0036e+07	2.0034e+07
85	2.00299e+07	2.00341e+07	2.00324e+07
86	2.00295e+07	2.00328e+07	2.00309e+07
87	2.00279e+07	2.0031e+07	2.00297e+07
88	2.00268e+07	2.00299e+07	2.00286e+07
89	2.00264e+07	2.00289e+07	2.00275e+07
90	2.00255e+07	2.00277e+07	2.00266e+07
91	2.00248e+07	2.00266e+07	2.00258e+07
92	2.00244e+07	2.00262e+07	2.00251e+07
93	2.00236e+07	2.00254e+07	2.00245e+07
94	2.0023e+07	2.00245e+07	2.00238e+07
95	2.00228e+07	2.00239e+07	2.00233e+07
96	2.00223e+07	2.00234e+07	2.00228e+07
97	2.00218e+07	2.00229e+07	2.00224e+07
98	2.00216e+07	2.00224e+07	2.0022e+07
99	2.00212e+07	2.0022e+07	2.00217e+07
100	2.00211e+07	2.00217e+07	2.00214e+07
trial...4
gene	min	max	ave
1	2.17646e+07	2.23363e+07	2.19995e+07
2	2.16382e+07	2.20508e+07	2.18263e+07
3	2.15553e+07	2.1803e+07	2.16952e+07
4	2.14778e+07	2.16808e+07	2.15882e+07
5	2.14142e+07	2.15715e+07	2.14984e+07
6	2.13352e+07	2.14849e+07	2.14171e+07
7	2.12655e+07	2.14137e+07	2.13443e+07
8	2.12226e+07	2.13386e+07	2.12776e+07
9	2.11464e+07	2.12646e+07	2.12154e+07
10	2.10931e+07	2.12082e+07	2.11567e+07
11	2.10367e+07	2.11452e+07	2.11036e+07
12	2.09958e+07	2.1099e+07	2.10532e+07
13	2.09357e+07	2.10564e+07	2.10058e+07
14	2.08957e+07	2.10079e+07	2.09613e+07
15	2.08589e+07	2.09546e+07	2.09205e+07
16	2.08389e+07	2.09197e+07	2.08815e+07
17	2.08019e+07	2.08805e+07	2.08463e+07
18	2.07518e+07	2.08428e+07	2.08095e+07
19	2.07289e+07	2.08089e+07	2.07761e+07
20	2.06974e+07	2.07851e+07	2.07432e+07
21	2.06821e+07	2.07404e+07	2.0713e+07
22	2.06513e+07	2.07115e+07	2.06847e+07
23	2.06221e+07	2.06906e+07	2.06577e+07
24	2.05995e+07	2.06569e+07	2.06306e+07
25	2.05732e+07	2.06338e+07	2.06061e+07
26	2.05479e+07	2.06146e+07	2.0583e+07
27	2.05309e+07	2.05936e+07	2.05597e+07
28	2.05014e+07	2.05633e+07	2.0537e+07
29	2.04808e+07	2.05469e+07	2.05158e+07
30	2.04549e+07	2.05235e+07	2.0495e+07
31	2.04385e+07	2.05046e+07	2.04736e+07
32	2.04228e+07	2.0477e+07	2.04545e+07
33	2.04091e+07	2.04603e+07	2.04356e+07
34	2.0386e+07	2.04394e+07	2.04164e+07
35	2.03735e+07	2.04234e+07	2.03976e+07
36	2.03434e+07	2.04027e+07	2.03806e+07
37	2.0333e+07	2.03849e+07	2.03633e+07
38	2.03213e+07	2.03658e+07	2.0347e+07
39	2.03092e+07	2.03515e+07	2.03312e+07
40	2.02963e+07	2.03399e+07	2.03161e+07
41	2.02779e+07	2.03194e+07	2.03016e+07
42	2.02692e+07	2.03077e+07	2.02884e+07
43	2.02502e+07	2.02915e+07	2.02753e+07
44	2.02404e+07	2.02779e+07	2.02627e+07
45	2.02326e+07	2.0267e+07	2.02505e+07
46	2.02218e+07	2.02511e+07	2.02378e+07
47	2.02105e+07	2.02437e+07	2.02265e+07
48	2.02015e+07	2.02274e+07	2.02151e+07
49	2.01878e+07	2.02163e+07	2.02052e+07
50	2.01838e+07	2.02048e+07	2.01949e+07
51	2.01705e+07	2.01978e+07	2.0185e+07
52	2.016e+07	2.01876e+07	2.01757e+07
53	2.01524e+07	2.0177e+07	2.01665e+07
54	2.01442e+07	2.01664e+07	2.0158e+07
55	2.01354e+07	2.01593e+07	2.01493e+07
56	2.0128e+07	2.01502e+07	2.01413e+07
57	2.01221e+07	2.01424e+07	2.01337e+07
58	2.01178e+07	2.01339e+07	2.01265e+07
59	2.01105e+07	2.01276e+07	2.01198e+07
60	2.01056e+07	2.01223e+07	2.01134e+07
61	2.00983e+07	2.01142e+07	2.01074e+07
62	2.00931e+07	2.01086e+07	2.01017e+07
63	2.00867e+07	2.01017e+07	2.00962e+07
64	2.0085e+07	2.00978e+07	2.00908e+07
65	2.00772e+07	2.00913e+07	2.00858e+07
66	2.00744e+07	2.00867e+07	2.00812e+07
67	2.00695e+07	2.00818e+07	2.00767e+07
68	2.00654e+07	2.00781e+07	2.00727e+07
69	2.00615e+07	2.00749e+07	2.00689e+07
70	2.00585e+07	2.00703e+07	2.00654e+07
71	2.00578e+07	2.00659e+07	2.00619e+07
72	2.00538e+07	2.00627e+07	2.00587e+07
73	2.00514e+07	2.00598e+07	2.00559e+07
74	2.00494e+07	2.00565e+07	2.0053e+07
75	2.00466e+07	2.0054e+07	2.00505e+07
76	2.00449e+07	2.00513e+07	2.0048e+07
77	2.00423e+07	2.00492e+07	2.00456e+07
78	2.00402e+07	2.0046e+07	2.00433e+07
79	2.00385e+07	2.00435e+07	2.00411e+07
80	2.00364e+07	2.00418e+07	2.00391e+07
81	2.0034e+07	2.00397e+07	2.00372e+07
82	2.00326e+07	2.0038e+07	2.00355e+07
83	2.00317e+07	2.00365e+07	2.00339e+07
84	2.00295e+07	2.0034e+07	2.00324e+07
85	2.00285e+07	2.00326e+07	2.0031e+07
86	2.00275e+07	2.00313e+07	2.00296e+07
87	2.00262e+07	2.00304e+07	2.00284e+07
88	2.00256e+07	2.00288e+07	2.00273e+07
89	2.00248e+07	2.00276e+07	2.00262e+07
90	2.0024e+07	2.00263e+07	2.00251e+07
91	2.00226e+07	2.00256e+07	2.00242e+07
92	2.00223e+07	2.00245e+07	2.00234e+07
93	2.00217e+07	2.00234e+07	2.00226e+07
94	2.00212e+07	2.00227e+07	2.0022e+07
95	2.00207e+07	2.00222e+07	2.00214e+07
96	2.00201e+07	2.00215e+07	2.00209e+07
97	2.00198e+07	2.0021e+07	2.00204e+07
98	2.00192e+07	2.00205e+07	2.00199e+07
99	2.00189e+07	2.002e+07	2.00195e+07
100	2.00187e+07	2.00195e+07	2.00191e+07
trial...5
gene	min	max	ave
1	2.18023e+07	2.22129e+07	2.19779e+07
2	2.16834e+07	2.19811e+07	2.18115e+07
3	2.15855e+07	2.18308e+07	2.16804e+07
4	2.15097e+07	2.17025e+07	2.15741e+07
5	2.14007e+07	2.1569e+07	2.1483e+07
6	2.1345e+07	2.14581e+07	2.14017e+07
7	2.1266e+07	2.13884e+07	2.13305e+07
8	2.12045e+07	2.13194e+07	2.12631e+07
9	2.11347e+07	2.1253e+07	2.12007e+07
10	2.10783e+07	2.11937e+07	2.11438e+07
11	2.10352e+07	2.11389e+07	2.10905e+07
12	2.09891e+07	2.10875e+07	2.10412e+07
13	2.095e+07	2.10399e+07	2.09938e+07
14	2.09038e+07	2.09957e+07	2.09501e+07
15	2.08553e+07	2.09497e+07	2.09101e+07
16	2.08347e+07	2.09134e+07	2.08732e+07
17	2.07858e+07	2.08726e+07	2.08374e+07
18	2.07545e+07	2.08387e+07	2.0804e+07
19	2.07325e+07	2.08043e+07	2.07724e+07
20	2.07036e+07	2.07724e+07	2.07402e+07
21	2.06703e+07	2.07438e+07	2.07102e+07
22	2.06482e+07	2.07104e+07	2.068e+07
23	2.06193e+07	2.06849e+07	2.06516e+07
24	2.05892e+07	2.06567e+07	2.06247e+07
25	2.05691e+07	2.06305e+07	2.05993e+07
26	2.05461e+07	2.05972e+07	2.05747e+07
27	2.05136e+07	2.05727e+07	2.05508e+07
28	2.05031e+07	2.05545e+07	2.05292e+07
29	2.04824e+07	2.05334e+07	2.05076e+07
30	2.0456e+07	2.05096e+07	2.04856e+07
31	2.043e+07	2.04911e+07	2.04656e+07
32	2.04119e+07	2.04703e+07	2.04455e+07
33	2.03866e+07	2.04511e+07	2.04258e+07
34	2.03708e+07	2.04305e+07	2.04076e+07
35	2.03569e+07	2.04176e+07	2.03904e+07
36	2.0349e+07	2.03919e+07	2.03729e+07
37	2.03279e+07	2.03754e+07	2.03562e+07
38	2.03146e+07	2.0362e+07	2.03403e+07
39	2.02834e+07	2.03468e+07	2.03239e+07
40	2.02796e+07	2.03385e+07	2.03092e+07
41	2.02722e+07	2.03145e+07	2.02943e+07
42	2.0258e+07	2.02985e+07	2.02805e+07
43	2.02475e+07	2.02843e+07	2.02672e+07
44	2.0235e+07	2.02683e+07	2.02546e+07
45	2.02254e+07	2.02609e+07	2.02428e+07
46	2.02176e+07	2.02483e+07	2.02313e+07
47	2.02042e+07	2.02341e+07	2.02202e+07
48	2.01936e+07	2.02222e+07	2.02091e+07
49	2.01827e+07	2.02116e+07	2.01985e+07
50	2.01751e+07	2.02029e+07	2.01884e+07
51	2.0159e+07	2.01902e+07	2.01783e+07
52	2.01542e+07	2.01807e+07	2.01693e+07
53	2.01486e+07	2.01704e+07	2.01602e+07
54	2.01413e+07	2.01623e+07	2.01516e+07
55	2.01317e+07	2.01531e+07	2.01432e+07
56	2.01249e+07	2.01469e+07	2.01353e+07
57	2.01175e+07	2.01369e+07	2.01279e+07
58	2.0111e+07	2.0128e+07	2.01205e+07
59	2.01042e+07	2.01228e+07	2.01132e+07
60	2.00949e+07	2.01155e+07	2.01064e+07
61	2.00907e+07	2.01073e+07	2.01001e+07
62	2.00846e+07	2.01018e+07	2.00942e+07
63	2.00816e+07	2.00948e+07	2.00887e+07
64	2.00758e+07	2.00903e+07	2.00838e+07
65	2.00723e+07	2.00863e+07	2.00788e+07
66	2.00683e+07	2.00794e+07	2.0074e+07
67	2.00621e+07	2.00762e+07	2.00692e+07
68	2.0059e+07	2.00713e+07	2.00648e+07
69	2.00557e+07	2.00668e+07	2.00606e+07
70	2.0051e+07	2.00628e+07	2.00568e+07
71	2.00477e+07	2.00578e+07	2.00534e+07
72	2.00459e+07	2.0055e+07	2.00502e+07
73	2.00409e+07	2.00523e+07	2.00469e+07
74	2.00394e+07	2.00477e+07	2.00441e+07
75	2.00371e+07	2.00448e+07	2.00415e+07
76	2.00355e+07	2.00421e+07	2.00391e+07
77	2.00326e+07	2.00393e+07	2.00368e+07
78	2.00323e+07	2.00377e+07	2.00347e+07
79	2.00304e+07	2.00356e+07	2.00329e+07
80	2.00288e+07	2.00333e+07	2.00312e+07
81	2.00278e+07	2.00315e+07	2.00294e+07
82	2.00248e+07	2.003e+07	2.00279e+07
83	2.0024e+07	2.00287e+07	2.00263e+07
84	2.00234e+07	2.00264e+07	2.0025e+07
85	2.00215e+07	2.00252e+07	2.00236e+07
86	2.00207e+07	2.00244e+07	2.00224e+07
87	2.00195e+07	2.00228e+07	2.00212e+07
88	2.00184e+07	2.00216e+07	2.002e+07
89	2.00173e+07	2.00206e+07	2.0019e+07
90	2.00162e+07	2.00192e+07	2.0018e+07
91	2.00159e+07	2.00185e+07	2.00171e+07
92	2.0015e+07	2.00177e+07	2.00162e+07
93	2.00143e+07	2.00165e+07	2.00155e+07
94	2.00136e+07	2.00157e+07	2.00147e+07
95	2.00134e+07	2.00148e+07	2.00141e+07
96	2.00128e+07	2.00142e+07	2.00135e+07
97	2.00125e+07	2.00135e+07	2.00131e+07
98	2.00122e+07	2.00132e+07	2.00127e+07
99	2.00118e+07	2.00128e+07	2.00123e+07
100	2.00116e+07	2.00124e+07	2.0012e+07
trial...6
gene	min	max	ave
1	2.17777e+07	2.22325e+07	2.19982e+07
2	2.16539e+07	2.19817e+07	2.18265e+07
3	2.15778e+07	2.183e+07	2.16954e+07
4	2.15053e+07	2.16624e+07	2.15855e+07
5	2.14138e+07	2.15648e+07	2.14925e+07
6	2.13113e+07	2.14661e+07	2.14099e+07
7	2.1253e+07	2.13944e+07	2.1336e+07
8	2.12076e+07	2.13299e+07	2.12706e+07
9	2.11606e+07	2.12623e+07	2.12079e+07
10	2.1086e+07	2.12124e+07	2.11519e+07
11	2.10249e+07	2.11457e+07	2.10984e+07
12	2.09807e+07	2.10974e+07	2.10494e+07
13	2.09562e+07	2.10475e+07	2.10018e+07
14	2.09068e+07	2.10077e+07	2.0958e+07
15	2.08652e+07	2.09628e+07	2.09163e+07
16	2.08241e+07	2.09152e+07	2.08767e+07
17	2.07955e+07	2.08865e+07	2.08404e+07
18	2.07638e+07	2.08402e+07	2.08048e+07
19	2.07229e+07	2.08087e+07	2.07704e+07
20	2.06881e+07	2.07699e+07	2.07389e+07
21	2.06674e+07	2.07376e+07	2.07078e+07
22	2.06392e+07	2.07052e+07	2.06792e+07
23	2.0606e+07	2.06821e+07	2.06513e+07
24	2.05875e+07	2.06586e+07	2.06247e+07
25	2.05685e+07	2.06302e+07	2.05996e+07
26	2.05454e+07	2.0605e+07	2.05749e+07
27	2.05065e+07	2.05775e+07	2.05516e+07
28	2.04963e+07	2.05572e+07	2.05291e+07
29	2.04737e+07	2.05321e+07	2.05077e+07
30	2.04552e+07	2.05121e+07	2.04862e+07
31	2.04399e+07	2.0493e+07	2.0466e+07
