Instance : rl11849.tsp
opt distance : 923288
trial : 10
generation : 100
population : 200
children : 100
trial...1
gene	min	max	ave
46	924994	925495	925233
47	924799	925283	925047
48	924648	925069	924872
49	924535	924927	924720
50	924411	924755	924576
51	924288	924593	924456
52	924127	924469	924342
53	924095	924369	924241
54	924025	924289	924150
55	923943	924180	924064
56	923897	924099	923989
57	923862	923995	923928
58	923803	923932	923875
59	923768	923890	923831
60	923741	923831	923789
61	923699	923795	923754
62	923675	923768	923723
63	923664	923733	923697
64	923652	923703	923676
65	923648	923690	923663
66	923642	923675	923653
67	923638	923654	923647
68	923636	923650	923643
69	923635	923646	923640
70	923635	923646	923638
71	923635	923643	923636
72	923635	923638	923635
73	923635	923638	923635
74	923635	923637	923635
75	923635	923635	923635
trial...10
gene	min	max	ave
1	1.01641e+06	1.04719e+06	1.03233e+06
2	1.00775e+06	1.02952e+06	1.01952e+06
3	999492	1.01931e+06	1.00913e+06
4	991855	1.00787e+06	1.0003e+06
5	986118	1.00014e+06	992844
6	981611	992522	986483
7	975885	984356	980726
8	971083	979643	975571
9	967426	975601	970992
10	963916	971705	967131
11	959852	965957	963489
12	957791	963177	960319
13	954507	959665	957424
14	951398	956749	954715
15	949810	954358	952242
16	947022	952142	949953
17	945061	949369	947828
18	944255	947637	945897
19	942095	946030	944100
20	940227	944130	942456
21	939313	942289	940894
22	937922	941341	939514
23	937033	939537	938254
24	935515	938328	937045
25	934379	937339	935955
26	934000	935973	934925
27	932928	934852	934005
28	931867	934040	933101
29	931040	933382	932318
30	930531	932506	931569
31	930096	931671	930889
32	929477	931007	930260
33	928991	930406	929658
34	928386	929664	929110
35	927952	929125	928610
36	927475	928591	928150
37	927210	928271	927746
38	926672	927765	927359
39	926450	927361	926991
40	926280	927048	926653
41	925996	926694	926344
42	925735	926285	926064
43	925505	926092	925818
44	925243	925881	925599
45	925078	925643	925383
46	924920	925429	925201
47	924731	925245	925028
48	924577	925153	924871
49	924505	924951	924725
50	924381	924755	924598
51	924312	924647	924479
52	924060	924525	924375
53	923988	924405	924279
54	923973	924338	924187
55	923939	924216	924101
56	923910	924138	924022
57	923855	924048	923946
58	923806	923995	923882
59	923753	923915	923827
60	923723	923849	923783
61	923710	923800	923747
62	923688	923752	923719
63	923678	923721	923698
64	923669	923702	923684
65	923657	923686	923673
66	923651	923679	923663
67	923646	923668	923655
68	923645	923663	923650
69	923644	923655	923647
70	923643	923650	923646
71	923643	923646	923645
72	923643	923646	923644
73	923643	923645	923644
74	923643	923645	923643
75	923643	923645	923643
76	923643	923643	923643
opt count : 0
opt average : 923745
convergence generation : 74.9
